DPCOEF,POROS,MMP,SOINIT,XKVH,SOLRAT,RF_1HCPV,RF_2HCPV
0.804,0.1,1694.394,0.366,0.1,7.947,2.086,2.831
0.761,0.107,1555.097,0.374,0.1,7.619,2.402,3.35
0.734,0.096,1426.852,0.395,0.091,7.774,2.876,4.051
0.834,0.098,1740.601,0.365,0.1,5.357,1.964,2.58
0.74,0.103,1567.387,0.438,0.098,5.052,3.732,5.143
0.85,0.103,1454.495,0.418,0.1,6.709,2.754,3.436
0.819,0.103,1647.742,0.384,0.093,4.18,2.291,3.041
0.77,0.105,1759.143,0.378,0.099,3.582,2.269,3.2
0.819,0.102,1741.803,0.429,0.1,3.272,2.947,3.902
0.768,0.101,1616.805,0.392,0.1,5.081,2.628,3.64
0.805,0.1,1425.908,0.427,0.085,9.178,3.122,4.138
0.863,0.1,1666.309,0.415,0.1,9.397,2.623,3.217
0.808,0.099,1634.65,0.359,0.069,9.14,2.022,2.733
0.761,0.101,1494.491,0.422,0.096,3.633,3.225,4.439
0.848,0.099,1766.199,0.4,0.1,6.751,2.372,3.028
0.768,0.095,1424.901,0.41,0.1,7.206,2.975,4.091
0.851,0.095,1559.127,0.375,0.1,5.692,2.131,2.674
0.81,0.106,1430.445,0.332,0.098,6.564,1.798,2.411
0.807,0.092,1774.104,0.385,0.1,3.002,2.224,3.043
0.875,0.095,1379.807,0.372,0.1,9.192,2.038,2.421
0.845,0.099,1576.835,0.393,0.095,3.078,2.325,2.957
0.729,0.097,1742.267,0.359,0.1,8.678,2.147,3.088
0.786,0.099,1512.718,0.431,0.1,2.417,3.247,4.388
0.88,0.095,1437.485,0.363,0.1,5.216,1.951,2.288
0.721,0.095,1451.198,0.417,0.093,3.56,3.364,4.715
0.819,0.104,1569.978,0.438,0.093,3.273,3.214,4.195
0.849,0.103,1577.749,0.367,0.1,7.393,2.07,2.601
0.831,0.095,1674.731,0.386,0.1,9.106,2.283,2.974
0.855,0.102,1506.947,0.414,0.092,8.322,2.681,3.317
0.849,0.101,1668.335,0.413,0.099,4.328,2.606,3.299
0.843,0.102,1886.423,0.348,0.1,6.86,1.649,2.195
0.868,0.1,1743.684,0.355,0.1,4.357,1.816,2.242
0.835,0.097,1643.882,0.363,0.1,2.725,1.957,2.558
0.8,0.102,1796.001,0.402,0.1,2.933,2.488,3.415
0.809,0.099,1859.996,0.352,0.099,3.386,1.715,2.407
0.847,0.097,1621.88,0.403,0.1,7.286,2.516,3.175
0.882,0.099,1521.931,0.386,0.1,3.072,2.146,2.527
0.782,0.103,1776.295,0.409,0.1,6.606,2.767,3.805
0.792,0.1,1732.534,0.419,0.1,2.01,2.863,3.909
0.899,0.098,1423.41,0.42,0.091,7.853,2.583,2.906
0.824,0.104,1792.983,0.349,0.098,4.066,1.747,2.362
0.767,0.105,1556.748,0.44,0.1,6.553,3.621,4.915
0.838,0.099,1540.781,0.403,0.1,4.775,2.541,3.253
0.931,0.099,1548.573,0.431,0.098,6.273,2.663,2.759
0.869,0.101,1540.007,0.405,0.1,3.551,2.439,2.961
0.852,0.093,1604.847,0.396,0.096,6.953,2.398,3.001
0.772,0.102,1624.971,0.414,0.1,9.057,3.021,4.131
0.882,0.103,1576.793,0.375,0.1,6.63,2.095,2.454
0.817,0.099,1572.515,0.361,0.1,5.537,2.043,2.714
0.886,0.096,1682.552,0.359,0.095,5.789,1.89,2.217
0.791,0.092,1323.344,0.426,0.099,5.236,3.096,4.188
0.739,0.101,1802.223,0.434,0.096,3.884,3.47,4.851
0.81,0.097,1673.28,0.422,0.1,5.04,2.941,3.903
0.782,0.1,1670.447,0.433,0.086,5.373,3.312,4.481
0.847,0.099,1575.596,0.449,0.093,7.511,3.343,4.186
0.91,0.096,1821.525,0.399,0.1,4.547,2.131,2.404
0.842,0.1,1307.628,0.367,0.1,5.014,1.989,2.553
0.885,0.1,1417.331,0.405,0.1,6.984,2.417,2.81
0.807,0.101,1712.201,0.387,0.1,8.317,2.353,3.168
0.857,0.097,1683.127,0.386,0.1,8.734,2.22,2.764
0.873,0.097,1521.007,0.414,0.1,6.785,2.601,3.113
0.846,0.104,1629.92,0.359,0.093,5.665,1.961,2.492
0.814,0.102,1609.775,0.348,0.1,7.289,1.926,2.569
0.832,0.103,1608.248,0.411,0.088,2.247,2.621,3.405
0.844,0.095,1630.187,0.379,0.098,6.486,2.181,2.778
0.78,0.097,1866.42,0.389,0.095,4.463,2.302,3.257
0.865,0.101,1852.273,0.383,0.081,6.152,2.009,2.529
0.907,0.105,1842.578,0.405,0.1,4.321,2.186,2.495
0.808,0.105,1614.979,0.367,0.1,3.449,2.095,2.826
0.844,0.104,1539.284,0.413,0.1,3.942,2.66,3.37
0.851,0.093,1618.61,0.436,0.088,7.945,3.042,3.802
0.837,0.104,1639.393,0.424,0.1,5.002,2.872,3.677
0.82,0.106,1536.768,0.433,0.077,7.799,3.177,4.129
0.883,0.093,1642.9,0.438,0.099,8.012,2.927,3.455
0.806,0.099,1639.153,0.388,0.1,2.157,2.341,3.166
0.739,0.1,1768.185,0.42,0.1,9.515,3.208,4.489
0.874,0.097,1506.806,0.397,0.093,2.801,2.294,2.756
0.839,0.1,1666.697,0.38,0.099,5.772,2.183,2.81
0.875,0.105,1584.846,0.416,0.1,9.603,2.632,3.138
0.759,0.105,1452.921,0.377,0.097,3.266,2.402,3.376
0.728,0.107,1538.564,0.362,0.1,3.537,2.287,3.263
0.9,0.1,1401.538,0.412,0.1,3.873,2.407,2.699
0.761,0.099,1539.75,0.381,0.1,8.642,2.508,3.493
0.866,0.102,1411.456,0.383,0.1,8.73,2.206,2.675
0.869,0.099,1784.156,0.43,0.1,9.205,2.751,3.376
0.845,0.093,1435.33,0.365,0.1,6.042,2.032,2.575
0.757,0.103,1718.676,0.417,0.1,9.218,3.098,4.289
0.838,0.097,1770.011,0.389,0.088,4.154,2.215,2.895
0.886,0.093,1590.139,0.431,0.1,6.882,2.818,3.301
0.803,0.092,1398.523,0.393,0.1,5.427,2.5,3.363
0.802,0.106,1630.262,0.391,0.1,4.303,2.455,3.313
0.805,0.097,1505.568,0.393,0.086,8.1,2.519,3.367
0.745,0.099,1478.321,0.424,0.096,7.884,3.42,4.727
0.886,0.107,1620.747,0.34,0.1,7.992,1.827,2.109
0.88,0.1,1553.276,0.412,0.091,6.787,2.551,3.013
0.941,0.094,1679.701,0.373,0.1,4.697,1.96,1.939
0.825,0.101,1628.753,0.43,0.1,7.375,3.056,3.958
0.853,0.094,1724.733,0.388,0.1,3.609,2.19,2.781
0.771,0.094,1402.516,0.386,0.1,3.988,2.487,3.46
0.838,0.105,1505.634,0.413,0.1,9.66,2.727,3.466
0.835,0.098,1620.819,0.413,0.088,6.352,2.714,3.484
0.889,0.102,1753.293,0.407,0.1,7.729,2.367,2.775
0.87,0.1,1716.745,0.385,0.1,5.644,2.146,2.62
0.902,0.097,1659.824,0.405,0.096,2.014,2.272,2.583
0.88,0.1,1623.112,0.352,0.094,6.084,1.88,2.219
0.88,0.094,1642.44,0.441,0.1,6.316,2.999,3.571
0.74,0.098,1496.085,0.394,0.1,2.776,2.773,3.903
0.874,0.1,1630.064,0.383,0.1,3.694,2.126,2.563
0.829,0.097,1598.123,0.427,0.099,3.003,2.938,3.809
0.798,0.102,1563.056,0.384,0.099,9.059,2.422,3.269
0.738,0.093,1757.843,0.455,0.074,2.241,4.044,5.583
0.84,0.1,1724.771,0.411,0.1,8.078,2.603,3.34
0.791,0.102,1417.526,0.408,0.094,5.449,2.812,3.806
0.809,0.099,1849.318,0.367,0.078,2.021,1.875,2.62
0.841,0.105,1503.463,0.405,0.1,5.592,2.572,3.268
0.892,0.101,1496.878,0.368,0.1,9.82,2.026,2.295
0.869,0.107,1799.436,0.419,0.082,5.6,2.552,3.15
0.806,0.098,1582.957,0.365,0.1,4.183,2.099,2.83
0.798,0.107,1712.825,0.387,0.1,9.36,2.39,3.244
0.777,0.101,1527.764,0.396,0.1,2.644,2.619,3.609
0.796,0.103,1748.907,0.421,0.1,8.055,2.954,3.983
0.753,0.106,1726.261,0.406,0.088,3.976,2.875,4.024
0.917,0.101,1605.902,0.416,0.095,7.664,2.491,2.683
0.824,0.105,1669.587,0.377,0.091,3.11,2.144,2.844
0.757,0.1,1819.533,0.376,0.1,2.385,2.198,3.166
0.794,0.101,1585.251,0.389,0.1,7.444,2.498,3.381
0.82,0.099,1598.256,0.343,0.1,5.02,1.848,2.452
0.818,0.095,1676.627,0.424,0.091,9.915,2.931,3.851
0.73,0.101,1563.736,0.388,0.098,6.491,2.756,3.881
0.907,0.108,1816.462,0.355,0.1,2.436,1.689,1.912
0.783,0.103,1385.314,0.428,0.1,3.129,3.191,4.336
0.72,0.103,1569.459,0.444,0.1,9.19,4.051,5.598
0.744,0.102,1673.049,0.407,0.091,2.566,2.952,4.14
0.825,0.098,1578.008,0.387,0.1,6.313,2.36,3.086
0.759,0.096,1516.02,0.391,0.089,2.139,2.618,3.658
0.732,0.097,1572.803,0.378,0.092,7.744,2.565,3.625
0.797,0.091,1753.962,0.413,0.085,3.122,2.739,3.726
0.831,0.102,1614.45,0.387,0.1,3.439,2.285,2.979
0.753,0.104,1545.601,0.347,0.1,4.261,2.021,2.862
0.789,0.097,1656.842,0.35,0.09,2.024,1.887,2.628
0.802,0.094,1635.675,0.405,0.092,6.194,2.7,3.619
0.763,0.098,1618.718,0.381,0.097,9.766,2.463,3.436
0.814,0.098,1565.346,0.369,0.1,7.56,2.163,2.876
0.746,0.099,1414.0,0.401,0.1,9.62,2.916,4.084
0.734,0.097,1638.718,0.38,0.1,3.043,2.52,3.576
0.816,0.098,1574.885,0.356,0.1,3.928,1.966,2.624
0.779,0.106,1577.808,0.372,0.1,4.78,2.279,3.149
0.749,0.098,1505.267,0.418,0.1,7.94,3.267,4.516
0.803,0.103,1511.886,0.426,0.1,9.968,3.124,4.139
0.894,0.101,1704.406,0.428,0.1,8.851,2.709,3.132
0.848,0.098,1593.744,0.4,0.1,6.689,2.467,3.104
0.867,0.104,1440.263,0.44,0.1,6.678,3.063,3.706
0.881,0.101,1390.847,0.367,0.1,8.162,2.008,2.347
0.918,0.091,1501.119,0.41,0.097,3.508,2.354,2.522
0.856,0.094,1596.209,0.412,0.094,8.582,2.62,3.251
0.829,0.103,1637.521,0.352,0.097,7.908,1.93,2.523
0.796,0.099,1460.817,0.381,0.1,2.547,2.301,3.14
0.767,0.099,1579.454,0.44,0.09,2.333,3.547,4.838
0.842,0.095,1414.278,0.417,0.1,3.235,2.685,3.418
0.936,0.096,1382.405,0.352,0.1,7.227,1.862,1.811
0.809,0.104,1743.165,0.4,0.1,9.631,2.527,3.389
0.848,0.104,1652.008,0.408,0.097,2.893,2.501,3.176
0.812,0.101,1701.498,0.446,0.1,6.871,3.406,4.473
0.804,0.098,1480.936,0.413,0.095,6.758,2.865,3.811
0.801,0.106,1540.808,0.407,0.091,3.36,2.72,3.65
0.814,0.101,1582.635,0.433,0.1,4.105,3.163,4.155
0.796,0.104,1651.9,0.409,0.1,6.314,2.789,3.757
0.853,0.091,1610.642,0.437,0.097,4.685,3.036,3.79
0.881,0.099,1615.856,0.397,0.095,3.265,2.274,2.698
0.884,0.105,1468.077,0.413,0.1,5.437,2.538,2.965
0.775,0.098,1592.338,0.406,0.099,2.718,2.808,3.862
0.888,0.103,1721.909,0.401,0.092,6.643,2.314,2.716
0.792,0.102,1602.852,0.384,0.085,3.155,2.373,3.24
0.788,0.096,1489.614,0.433,0.085,7.831,3.334,4.473
0.849,0.103,1572.785,0.38,0.088,6.377,2.206,2.775
0.787,0.095,1689.918,0.368,0.09,2.629,2.103,2.922
0.736,0.103,1455.88,0.413,0.1,3.782,3.177,4.443
0.797,0.109,1625.197,0.401,0.092,5.434,2.651,3.577
0.848,0.107,1820.985,0.379,0.092,5.156,2.026,2.626
0.79,0.104,1561.638,0.428,0.087,8.605,3.231,4.331
0.832,0.1,1388.631,0.381,0.088,7.022,2.247,2.912
0.837,0.102,1643.015,0.354,0.087,9.094,1.93,2.494
0.85,0.103,1392.079,0.342,0.099,6.411,1.824,2.288
0.888,0.091,1485.712,0.435,0.1,4.517,2.852,3.322
0.804,0.095,1393.335,0.39,0.1,2.254,2.387,3.228
0.765,0.101,1475.263,0.374,0.1,3.69,2.346,3.282
0.789,0.091,1738.407,0.402,0.1,4.059,2.609,3.58
0.804,0.106,1681.535,0.397,0.092,2.729,2.471,3.346
0.846,0.1,1548.059,0.459,0.1,6.24,3.548,4.437
0.718,0.097,1763.929,0.431,0.091,7.103,3.595,5.029
0.789,0.099,1654.506,0.38,0.1,2.403,2.273,3.137
0.859,0.105,1583.892,0.411,0.092,4.762,2.585,3.193
0.839,0.106,1410.905,0.389,0.093,2.219,2.251,2.896
0.85,0.095,1679.841,0.388,0.099,7.83,2.257,2.852
0.866,0.103,1559.99,0.388,0.1,5.993,2.264,2.753
0.86,0.101,1533.472,0.407,0.1,7.536,2.553,3.134
0.841,0.101,1527.792,0.4,0.093,6.952,2.509,3.188
0.805,0.103,1337.251,0.416,0.089,8.833,2.884,3.851
0.925,0.097,1684.77,0.367,0.092,9.023,1.947,2.026
0.823,0.1,1461.728,0.392,0.1,6.476,2.449,3.201
0.771,0.098,1606.259,0.427,0.1,5.697,3.287,4.478
0.786,0.094,1353.802,0.335,0.1,9.929,1.81,2.538
0.843,0.095,1641.193,0.406,0.095,3.544,2.514,3.215
0.897,0.095,1557.893,0.419,0.1,7.115,2.598,2.954
0.767,0.101,1642.191,0.389,0.1,6.96,2.58,3.577
0.745,0.095,1427.205,0.43,0.1,9.655,3.52,4.868
0.883,0.101,1518.952,0.415,0.1,2.754,2.503,2.947
0.894,0.101,1440.909,0.405,0.1,9.582,2.409,2.735
0.783,0.106,1647.597,0.372,0.1,8.113,2.27,3.125
0.797,0.101,1439.784,0.409,0.1,3.033,2.764,3.728
0.837,0.108,1637.471,0.424,0.093,3.562,2.84,3.646
0.791,0.092,1455.706,0.414,0.1,4.203,2.913,3.935
0.882,0.102,1799.024,0.402,0.099,7.417,2.287,2.741
0.752,0.092,1573.767,0.413,0.098,7.988,3.113,4.306
0.731,0.103,1450.951,0.447,0.1,7.897,4.048,5.58
0.772,0.099,1386.752,0.34,0.098,7.22,1.91,2.687
0.785,0.101,1543.508,0.409,0.095,3.073,2.826,3.85
0.753,0.098,1760.177,0.42,0.099,2.343,3.083,4.314
0.741,0.096,1460.894,0.407,0.1,4.218,3.045,4.256
0.854,0.103,1705.963,0.38,0.091,6.805,2.14,2.691
0.764,0.106,1574.093,0.423,0.1,4.825,3.241,4.444
0.893,0.096,1711.657,0.434,0.1,8.799,2.788,3.234
0.796,0.106,1749.575,0.41,0.1,8.569,2.758,3.735
0.839,0.095,1880.18,0.398,0.076,3.743,2.216,2.942
0.775,0.103,1410.795,0.388,0.078,7.273,2.555,3.531
0.778,0.107,1708.517,0.385,0.1,8.642,2.433,3.366
0.824,0.095,1412.0,0.414,0.1,9.2,2.77,3.605
0.822,0.099,1538.039,0.405,0.1,5.42,2.635,3.445
0.857,0.098,1647.655,0.368,0.096,9.259,2.03,2.526
0.855,0.099,1583.746,0.366,0.095,7.926,2.043,2.543
0.839,0.103,1620.261,0.355,0.088,4.373,1.922,2.478
0.806,0.102,1821.991,0.41,0.1,4.732,2.615,3.552
0.886,0.107,1719.33,0.383,0.1,3.111,2.053,2.43
0.831,0.096,1555.853,0.344,0.095,5.033,1.848,2.407
0.931,0.1,1631.653,0.385,0.1,4.913,2.093,2.142
0.868,0.099,1393.418,0.424,0.099,6.994,2.75,3.325
0.733,0.106,1585.52,0.377,0.1,4.455,2.526,3.575
0.79,0.091,1634.503,0.407,0.096,5.367,2.773,3.761
0.823,0.109,1673.393,0.393,0.1,3.052,2.362,3.126
0.848,0.1,1766.858,0.401,0.1,7.85,2.385,3.043
0.82,0.101,1525.722,0.404,0.097,2.326,2.561,3.376
0.86,0.098,1767.3,0.394,0.093,7.988,2.256,2.82
0.784,0.105,1653.167,0.353,0.087,3.425,1.96,2.727
0.768,0.101,1418.221,0.402,0.09,9.848,2.826,3.909
0.737,0.102,1561.648,0.39,0.094,9.911,2.754,3.876
0.824,0.102,1592.894,0.373,0.1,9.951,2.175,2.853
0.842,0.099,1551.888,0.432,0.093,2.104,2.939,3.74
0.79,0.094,1444.462,0.415,0.098,3.736,2.915,3.942
0.83,0.104,1615.897,0.381,0.09,6.428,2.257,2.936
0.736,0.098,1453.999,0.4,0.1,7.872,2.963,4.155
0.75,0.105,1776.327,0.443,0.1,8.526,3.678,5.071
0.844,0.101,1744.262,0.377,0.1,3.083,2.045,2.652
0.796,0.098,1592.47,0.44,0.1,8.846,3.429,4.557
0.839,0.101,1410.43,0.41,0.1,7.592,2.662,3.387
0.871,0.102,1616.093,0.4,0.1,4.319,2.369,2.871
0.876,0.102,1629.08,0.449,0.094,2.067,3.072,3.708
0.766,0.104,1758.282,0.385,0.1,9.306,2.427,3.404
0.811,0.096,1410.241,0.38,0.1,3.586,2.256,3.022
0.85,0.107,1664.583,0.386,0.1,4.916,2.227,2.814
0.858,0.099,1619.473,0.416,0.1,8.801,2.677,3.307
0.86,0.105,1477.368,0.385,0.1,7.306,2.265,2.776
0.776,0.097,1448.027,0.361,0.1,3.06,2.101,2.936
0.769,0.092,1665.29,0.407,0.098,9.834,2.854,3.934
0.826,0.101,1547.321,0.375,0.1,4.555,2.183,2.857
0.851,0.098,1896.705,0.336,0.085,6.758,1.53,2.016
0.789,0.108,1761.872,0.373,0.097,7.025,2.166,2.999
0.751,0.095,1620.409,0.422,0.1,6.541,3.305,4.559
0.847,0.093,1646.055,0.438,0.098,6.636,3.099,3.901
0.787,0.093,1469.114,0.409,0.1,3.941,2.831,3.847
0.764,0.097,1761.873,0.383,0.095,9.68,2.375,3.345
0.761,0.101,1587.416,0.393,0.1,5.901,2.691,3.735
0.789,0.1,1606.476,0.372,0.096,3.123,2.205,3.034
0.826,0.098,1748.882,0.43,0.1,8.796,2.966,3.865
0.795,0.094,1333.542,0.409,0.1,3.177,2.725,3.705
0.723,0.097,1598.299,0.358,0.082,8.9,2.252,3.22
0.749,0.096,1640.805,0.388,0.092,6.481,2.625,3.679
0.785,0.103,1469.339,0.4,0.09,2.351,2.644,3.619
0.837,0.103,1410.879,0.42,0.1,2.982,2.757,3.533
0.75,0.103,1610.67,0.435,0.088,9.548,3.603,4.951
0.822,0.108,1614.615,0.365,0.097,3.024,2.021,2.683
0.755,0.105,1543.814,0.424,0.1,6.694,3.353,4.609
0.773,0.1,1754.403,0.354,0.1,4.511,1.946,2.756
0.766,0.099,1532.799,0.377,0.091,8.378,2.421,3.37
0.741,0.106,1604.985,0.344,0.091,8.355,2.024,2.88
0.839,0.101,1483.327,0.354,0.09,8.379,1.966,2.516
0.808,0.098,1344.82,0.347,0.1,3.66,1.845,2.511
0.87,0.101,1576.921,0.366,0.095,7.689,2.032,2.445
0.75,0.109,1608.196,0.429,0.1,2.731,3.403,4.711
0.76,0.105,1694.19,0.381,0.1,2.613,2.374,3.352
0.788,0.098,1584.216,0.396,0.1,5.271,2.62,3.566
0.856,0.107,1523.991,0.397,0.1,6.778,2.42,2.99
0.787,0.108,1633.097,0.454,0.1,4.505,3.764,5.034
0.801,0.097,1561.938,0.388,0.092,4.442,2.427,3.271
0.787,0.105,1504.979,0.379,0.086,2.599,2.316,3.184
0.745,0.105,1772.967,0.443,0.1,3.568,3.677,5.102
0.902,0.093,1611.217,0.404,0.092,6.881,2.357,2.645
0.82,0.102,1489.963,0.381,0.1,7.449,2.318,3.045
0.861,0.098,1656.616,0.381,0.087,9.26,2.162,2.673
0.837,0.102,1711.729,0.358,0.096,4.998,1.909,2.489
0.815,0.106,1691.52,0.401,0.1,3.892,2.525,3.365
0.747,0.1,1631.517,0.414,0.1,7.754,3.14,4.355
0.834,0.099,1605.945,0.396,0.096,7.387,2.453,3.159
0.762,0.106,1699.796,0.43,0.1,4.203,3.334,4.588
0.802,0.108,1670.788,0.396,0.1,8.151,2.559,3.439
0.832,0.094,1622.27,0.386,0.1,3.607,2.272,2.96
0.86,0.106,1651.786,0.378,0.1,4.783,2.116,2.625
0.841,0.094,1474.22,0.377,0.1,3.962,2.153,2.752
0.839,0.098,1359.9,0.384,0.096,7.195,2.247,2.881
0.761,0.103,1788.665,0.452,0.1,5.934,3.805,5.212
0.793,0.103,1792.071,0.387,0.1,7.872,2.336,3.219
0.733,0.103,1704.641,0.399,0.1,2.86,2.825,3.999
0.847,0.093,1558.872,0.38,0.1,4.054,2.177,2.756
0.908,0.095,1464.727,0.366,0.1,5.881,1.97,2.137
0.781,0.106,1553.613,0.407,0.093,2.454,2.797,3.829
0.747,0.094,1678.014,0.4,0.1,7.85,2.844,3.975
0.81,0.094,1545.634,0.355,0.098,4.256,1.976,2.656
0.877,0.104,1708.334,0.43,0.1,6.83,2.79,3.351
0.82,0.102,1657.394,0.398,0.093,9.211,2.51,3.302
0.734,0.098,1641.923,0.385,0.1,4.026,2.623,3.708
0.919,0.096,1787.94,0.419,0.096,7.974,2.413,2.636
0.87,0.105,1761.49,0.362,0.086,7.068,1.891,2.32
0.757,0.108,1672.184,0.396,0.091,3.437,2.675,3.744
0.896,0.093,1489.379,0.401,0.092,7.868,2.348,2.66
0.806,0.101,1795.149,0.418,0.1,2.49,2.74,3.717
0.796,0.097,1502.193,0.388,0.087,6.151,2.477,3.347
0.808,0.104,1558.969,0.426,0.1,2.951,3.033,4.025
0.871,0.098,1723.423,0.411,0.1,7.492,2.505,3.046
0.837,0.102,1493.8,0.418,0.1,4.433,2.773,3.543
0.738,0.1,1644.948,0.444,0.099,8.447,3.892,5.351
0.91,0.1,1587.072,0.425,0.1,5.916,2.634,2.905
0.761,0.105,1639.858,0.386,0.088,2.644,2.496,3.498
0.852,0.1,1813.104,0.407,0.096,6.784,2.423,3.088
0.833,0.104,1714.273,0.428,0.1,2.104,2.85,3.712
0.768,0.099,1530.755,0.399,0.1,4.351,2.755,3.802
0.765,0.096,1401.535,0.41,0.1,4.151,2.958,4.089
0.88,0.1,1822.98,0.37,0.1,9.844,1.876,2.263
0.802,0.1,1626.744,0.422,0.1,3.951,2.985,3.988
0.836,0.1,1476.519,0.417,0.1,7.414,2.79,3.558
0.814,0.104,1640.924,0.431,0.095,4.057,3.088,4.07
0.849,0.101,1387.172,0.412,0.1,2.636,2.556,3.222
0.81,0.105,1483.723,0.429,0.093,2.503,3.058,4.045
0.785,0.1,1642.849,0.368,0.08,9.409,2.191,3.027
0.795,0.097,1569.158,0.422,0.1,2.772,3.009,4.048
0.877,0.095,1541.902,0.441,0.1,8.651,3.033,3.603
0.809,0.105,1650.98,0.422,0.099,6.349,2.979,3.945
0.773,0.093,1744.928,0.405,0.094,5.457,2.752,3.809
0.9,0.095,1659.472,0.436,0.1,9.976,2.814,3.195
0.863,0.094,1588.824,0.359,0.1,9.128,1.957,2.399
0.737,0.099,1652.201,0.342,0.1,3.909,1.95,2.792
0.944,0.1,1665.943,0.444,0.1,6.791,2.785,2.819
0.843,0.092,1698.777,0.41,0.1,3.264,2.549,3.274
0.763,0.1,1535.093,0.362,0.093,6.781,2.217,3.101
0.777,0.099,1443.52,0.386,0.09,3.007,2.457,3.4
0.843,0.103,1660.706,0.416,0.09,7.018,2.715,3.451
0.859,0.104,1447.632,0.416,0.097,9.781,2.689,3.3
0.777,0.102,1588.379,0.369,0.1,6.654,2.261,3.125
0.78,0.1,1503.78,0.395,0.1,3.005,2.61,3.586
0.788,0.097,1544.485,0.421,0.092,8.398,3.1,4.176
0.827,0.104,1591.054,0.444,0.078,4.657,3.312,4.27
0.766,0.098,1763.295,0.406,0.096,2.752,2.74,3.835
0.751,0.098,1660.159,0.407,0.1,7.246,2.966,4.123
0.84,0.106,1475.769,0.395,0.096,8.645,2.458,3.122
0.859,0.108,1752.693,0.4,0.099,5.862,2.351,2.941
0.813,0.105,1600.163,0.36,0.084,9.453,2.053,2.742
0.795,0.109,1491.744,0.386,0.1,7.459,2.482,3.351
0.804,0.105,1608.348,0.398,0.1,7.001,2.6,3.475
0.799,0.102,1485.382,0.38,0.094,4.829,2.337,3.162
0.911,0.098,1557.135,0.387,0.1,4.496,2.14,2.324
0.857,0.107,1712.902,0.445,0.1,4.263,3.116,3.889
0.772,0.105,1652.111,0.337,0.1,9.665,1.848,2.592
0.798,0.097,1593.308,0.382,0.091,7.204,2.377,3.215
0.819,0.1,1501.889,0.403,0.1,6.753,2.634,3.45
0.83,0.094,1525.367,0.38,0.088,4.563,2.24,2.914
0.809,0.107,1837.41,0.41,0.1,4.83,2.579,3.503
0.866,0.101,1548.452,0.382,0.1,4.233,2.168,2.645
0.857,0.097,1637.137,0.407,0.081,3.253,2.478,3.095
0.814,0.098,1599.924,0.426,0.1,9.36,3.041,3.989
0.876,0.108,1364.488,0.408,0.098,6.659,2.476,2.937
0.853,0.101,1800.208,0.351,0.088,7.866,1.769,2.263
0.859,0.099,1425.806,0.42,0.097,5.801,2.724,3.352
0.91,0.1,1652.144,0.374,0.1,2.456,1.947,2.144
0.782,0.094,1715.567,0.407,0.1,5.759,2.765,3.792
0.782,0.094,1687.332,0.408,0.092,2.338,2.748,3.78
0.885,0.101,1714.703,0.421,0.097,9.57,2.606,3.069
0.858,0.1,1683.55,0.398,0.081,4.743,2.352,2.938
0.898,0.098,1583.201,0.388,0.089,3.232,2.145,2.434
0.74,0.101,1763.36,0.399,0.1,3.816,2.751,3.897
0.832,0.094,1774.459,0.4,0.1,9.29,2.406,3.152
0.76,0.107,1580.449,0.423,0.1,3.658,3.237,4.457
0.814,0.098,1595.398,0.373,0.1,3.064,2.15,2.879
0.762,0.094,1595.663,0.425,0.1,6.939,3.314,4.536
0.757,0.096,1524.059,0.388,0.1,2.753,2.576,3.607
0.717,0.094,1443.835,0.415,0.097,5.776,3.378,4.736
0.832,0.096,1517.155,0.385,0.099,7.428,2.326,3.002
0.795,0.099,1732.485,0.412,0.097,3.122,2.759,3.759
0.751,0.103,1613.208,0.42,0.097,8.232,3.273,4.517
0.79,0.097,1735.792,0.401,0.1,5.43,2.616,3.58
0.765,0.099,1685.825,0.406,0.089,7.693,2.853,3.946
0.903,0.106,1550.501,0.412,0.095,4.028,2.443,2.731
0.789,0.098,1482.637,0.411,0.082,5.495,2.882,3.894
0.791,0.104,1620.894,0.414,0.1,5.811,2.916,3.934
0.873,0.096,1792.549,0.426,0.1,4.366,2.638,3.242
0.835,0.096,1729.985,0.375,0.1,8.329,2.094,2.73
0.846,0.1,1693.821,0.374,0.094,3.421,2.05,2.633
0.833,0.097,1693.969,0.445,0.092,7.305,3.278,4.207
0.905,0.106,1608.445,0.426,0.088,9.459,2.678,2.987
0.772,0.093,1474.685,0.404,0.1,8.702,2.841,3.902
0.93,0.101,1526.711,0.339,0.096,8.113,1.857,1.868
0.87,0.101,1624.357,0.426,0.1,3.142,2.733,3.325
0.826,0.094,1538.629,0.416,0.096,8.071,2.817,3.65
0.837,0.103,1701.712,0.442,0.1,4.997,3.167,4.056
0.835,0.1,1559.189,0.341,0.1,2.827,1.779,2.311
0.738,0.103,1443.183,0.346,0.1,7.582,2.086,2.978
0.774,0.104,1702.157,0.399,0.1,2.528,2.611,3.633
0.912,0.098,1666.898,0.426,0.099,5.051,2.608,2.887
0.818,0.1,1513.467,0.452,0.1,8.878,3.576,4.631
0.797,0.097,1841.697,0.384,0.078,7.492,2.205,3.06
0.856,0.096,1569.396,0.348,0.1,6.138,1.875,2.331
0.816,0.09,1660.173,0.372,0.1,9.06,2.136,2.848
0.718,0.107,1773.038,0.429,0.1,7.996,3.559,4.984
0.851,0.099,1467.569,0.395,0.1,5.758,2.392,2.993
0.85,0.092,1752.433,0.426,0.093,7.977,2.79,3.531
